Store,Date, Weekly_Sales ,Holiday_Flag,Temperature, Fuel_Price ,CPI,Unemployment
23,26-03-2010," 1,310,702 ",0,38.59, 2.83 ,131.863129,5.892
23,2/4/2010," 1,556,628 ",0,40.5, 2.83 ,131.9019677,5.435
23,9/4/2010," 1,264,435 ",0,56.82, 2.85 ,131.9408065,5.435
23,16-04-2010," 1,288,824 ",0,44.25, 2.89 ,131.9809,5.435
23,23-04-2010," 1,315,023 ",0,46.4, 2.90 ,132.0226667,5.435
23,30-04-2010," 1,259,415 ",0,45.47, 2.94 ,132.0644333,5.435
23,7/5/2010," 1,365,552 ",0,61.04, 2.98 ,132.1062,5.435
23,14-05-2010," 1,303,055 ",0,45.33, 2.98 ,132.152129,5.435
23,21-05-2010," 1,327,424 ",0,57.94, 2.96 ,132.2230323,5.435
23,28-05-2010," 1,571,159 ",0,69.26, 2.91 ,132.2939355,5.435
23,4/6/2010," 1,514,436 ",0,64.94, 2.86 ,132.3648387,5.435
23,11/6/2010," 1,439,432 ",0,58.35, 2.83 ,132.4357419,5.435
23,18-06-2010," 1,507,709 ",0,60.29, 2.81 ,132.4733333,5.435
23,25-06-2010," 1,415,205 ",0,69.83, 2.81 ,132.4976,5.435
23,2/7/2010," 1,549,113 ",0,64.76, 2.82 ,132.5218667,5.326
23,9/7/2010," 1,417,536 ",0,77.16, 2.81 ,132.5461333,5.326
23,16-07-2010," 1,413,124 ",0,73.94, 2.80 ,132.5667742,5.326
23,23-07-2010," 1,333,634 ",0,70.2, 2.78 ,132.5825806,5.326
23,30-07-2010," 1,319,774 ",0,69.71, 2.79 ,132.5983871,5.326
23,6/8/2010," 1,417,013 ",0,70.03, 2.79 ,132.6141935,5.326
23,13-08-2010," 1,346,346 ",0,67.43, 2.81 ,132.63,5.326
23,20-08-2010," 1,439,901 ",0,68.65, 2.80 ,132.6616129,5.326
23,27-08-2010," 1,584,623 ",0,63.25, 2.77 ,132.6932258,5.326
23,3/9/2010," 1,405,119 ",0,72.91, 2.74 ,132.7248387,5.326
23,10/9/2010," 1,272,843 ",1,63.21, 2.72 ,132.7564516,5.326
23,17-09-2010," 1,159,133 ",0,55.3, 2.72 ,132.7670667,5.326
23,24-09-2010," 1,099,056 ",0,57.75, 2.72 ,132.7619333,5.326
23,1/10/2010," 1,129,909 ",0,62.07, 2.72 ,132.7568,5.287
23,8/10/2010," 1,179,852 ",0,50.75, 2.78 ,132.7516667,5.287
23,15-10-2010," 1,119,810 ",0,45.55, 2.88 ,132.7633548,5.287
23,22-10-2010," 1,147,504 ",0,43.19, 2.92 ,132.8170968,5.287
23,29-10-2010," 1,112,871 ",0,48.68, 2.94 ,132.8708387,5.287
23,5/11/2010," 1,203,120 ",0,36.6, 2.94 ,132.9245806,5.287
23,12/11/2010," 1,387,954 ",0,35.59, 2.96 ,132.9783226,5.287
23,19-11-2010," 1,314,994 ",0,41.66, 3.03 ,132.9172,5.287
23,26-11-2010," 2,072,685 ",1,34.95, 3.07 ,132.8369333,5.287
23,3/12/2010," 1,617,025 ",0,34.3, 3.07 ,132.7566667,5.287
23,10/12/2010," 1,872,366 ",0,20.12, 3.13 ,132.6764,5.287
23,17-12-2010," 2,238,573 ",0,23.05, 3.14 ,132.6804516,5.287
23,24-12-2010," 2,734,277 ",0,22.96, 3.15 ,132.7477419,5.287
23,31-12-2010," 1,169,774 ",1,19.05, 3.18 ,132.8150323,5.287
23,7/1/2011," 1,122,034 ",0,27.81, 3.19 ,132.8823226,5.114
23,14-01-2011," 1,016,756 ",0,18.2, 3.22 ,132.9510645,5.114
23,21-01-2011," 1,110,706 ",0,15.58, 3.23 ,133.0285161,5.114
23,28-01-2011," 1,083,658 ",0,10.91, 3.24 ,133.1059677,5.114
23,4/2/2011," 1,159,439 ",0,14.5, 3.24 ,133.1834194,5.114
23,11/2/2011," 1,249,786 ",1,21.52, 3.26 ,133.260871,5.114
23,18-02-2011," 1,369,972 ",0,26.6, 3.26 ,133.3701429,5.114
23,25-02-2011," 1,206,917 ",0,17, 3.28 ,133.4921429,5.114
23,4/3/2011," 1,301,185 ",0,20.67, 3.44 ,133.6141429,5.114
23,11/3/2011," 1,042,044 ",0,29.36, 3.60 ,133.7361429,5.114
23,18-03-2011," 1,203,683 ",0,37.28, 3.63 ,133.8492258,5.114
23,25-03-2011," 1,148,625 ",0,29.11, 3.62 ,133.9587419,5.114
23,1/4/2011," 1,182,695 ",0,29.44, 3.64 ,134.0682581,4.781
23,8/4/2011," 1,248,902 ",0,36.74, 3.72 ,134.1777742,4.781
23,15-04-2011," 1,263,681 ",0,45.51, 3.82 ,134.2784667,4.781
23,22-04-2011," 1,447,301 ",0,39.62, 3.92 ,134.3571,4.781
23,29-04-2011," 1,173,307 ",0,54.2, 3.99 ,134.4357333,4.781
23,6/5/2011," 1,359,921 ",0,50.07, 4.08 ,134.5143667,4.781
23,13-05-2011," 1,254,915 ",0,55.12, 4.10 ,134.593,4.781
23,20-05-2011," 1,337,618 ",0,56.67, 4.10 ,134.6803871,4.781
23,27-05-2011," 1,361,945 ",0,63.27, 4.03 ,134.7677742,4.781
23,3/6/2011," 1,562,162 ",0,67.21, 3.97 ,134.8551613,4.781
23,10/6/2011," 1,447,028 ",0,65.23, 3.92 ,134.9425484,4.781
23,17-06-2011," 1,470,521 ",0,61.06, 3.87 ,135.0837333,4.781
23,24-06-2011," 1,434,036 ",0,63.8, 3.85 ,135.2652667,4.781
23,1/7/2011," 1,492,507 ",0,65.65, 3.82 ,135.4468,4.584
23,8/7/2011," 1,379,488 ",0,69.92, 3.78 ,135.6283333,4.584
23,15-07-2011," 1,360,521 ",0,69.8, 3.83 ,135.7837419,4.584
23,22-07-2011," 1,362,144 ",0,76.74, 3.88 ,135.8738387,4.584
23,29-07-2011," 1,319,768 ",0,69.55, 3.90 ,135.9639355,4.584
23,5/8/2011," 1,416,345 ",0,69.53, 3.90 ,136.0540323,4.584
23,12/8/2011," 1,380,952 ",0,69.86, 3.88 ,136.144129,4.584
23,19-08-2011," 1,453,417 ",0,67.09, 3.82 ,136.183129,4.584
23,26-08-2011," 1,637,266 ",0,67.04, 3.80 ,136.2136129,4.584
23,2/9/2011," 1,464,296 ",0,65.33, 3.78 ,136.2440968,4.584
23,9/9/2011," 1,423,290 ",1,66.04, 3.81 ,136.2745806,4.584
23,16-09-2011," 1,253,329 ",0,60.52, 3.81 ,136.3145,4.584
23,23-09-2011," 1,289,083 ",0,57.14, 3.76 ,136.367,4.584
23,30-09-2011," 1,275,598 ",0,64.76, 3.68 ,136.4195,4.584
23,7/10/2011," 1,463,502 ",0,49, 3.63 ,136.472,4.42
23,14-10-2011," 1,257,778 ",0,56.79, 3.58 ,136.5150968,4.42
23,21-10-2011," 1,441,033 ",0,52.12, 3.62 ,136.5017742,4.42
23,28-10-2011," 1,407,192 ",0,42.57, 3.60 ,136.4884516,4.42
23,4/11/2011," 1,428,436 ",0,39.18, 3.59 ,136.475129,4.42
23,11/11/2011," 1,436,941 ",0,44.04, 3.57 ,136.4618065,4.42
23,18-11-2011," 1,345,632 ",0,45.48, 3.57 ,136.4666667,4.42
23,25-11-2011," 2,057,060 ",1,35.23, 3.54 ,136.4788,4.42
23,2/12/2011," 1,552,887 ",0,43.6, 3.50 ,136.4909333,4.42
23,9/12/2011," 1,841,174 ",0,36.4, 3.47 ,136.5030667,4.42
23,16-12-2011," 2,173,621 ",0,32.99, 3.45 ,136.5335161,4.42
23,23-12-2011," 2,587,953 ",0,27.8, 3.41 ,136.5883871,4.42
23,30-12-2011," 1,213,487 ",1,22.3, 3.40 ,136.6432581,4.42
23,6/1/2012," 1,150,663 ",0,24.29, 3.44 ,136.698129,4.261
23,13-01-2012," 1,031,451 ",0,28.49, 3.52 ,136.753,4.261
23,20-01-2012," 1,146,992 ",0,15.33, 3.54 ,136.8564194,4.261
23,27-01-2012," 1,037,476 ",0,25.71, 3.57 ,136.9598387,4.261
23,3/2/2012," 1,261,873 ",0,29.71, 3.63 ,137.0632581,4.261
23,10/2/2012," 1,358,444 ",1,26.6, 3.66 ,137.1666774,4.261
23,17-02-2012," 1,365,547 ",0,27.01, 3.70 ,137.2583103,4.261
23,24-02-2012," 1,272,948 ",0,31.12, 3.75 ,137.3411034,4.261
23,2/3/2012," 1,322,852 ",0,25.91, 3.83 ,137.4238966,4.261
23,9/3/2012," 1,292,725 ",0,33.11, 3.88 ,137.5066897,4.261
23,16-03-2012," 1,258,364 ",0,41.19, 3.87 ,137.5843871,4.261
23,23-03-2012," 1,288,154 ",0,57.82, 3.89 ,137.6552903,4.261
23,30-03-2012," 1,261,965 ",0,36.71, 3.92 ,137.7261935,4.261
23,6/4/2012," 1,604,606 ",0,37.43, 3.96 ,137.7970968,4.125
23,13-04-2012," 1,231,753 ",0,41.81, 4.03 ,137.868,4.125
23,20-04-2012," 1,287,899 ",0,56.55, 4.05 ,137.9230667,4.125
23,27-04-2012," 1,277,759 ",0,44.62, 4.02 ,137.9781333,4.125
23,4/5/2012," 1,317,380 ",0,45.88, 3.99 ,138.0332,4.125
23,11/5/2012," 1,321,914 ",0,52.9, 3.95 ,138.0882667,4.125
23,18-05-2012," 1,332,952 ",0,58.42, 3.90 ,138.1065806,4.125
23,25-05-2012," 1,552,935 ",0,66.43, 3.85 ,138.1101935,4.125
23,1/6/2012," 1,476,144 ",0,66.22, 3.80 ,138.1138065,4.125
23,8/6/2012," 1,568,049 ",0,56.82, 3.75 ,138.1174194,4.125
23,15-06-2012," 1,543,668 ",0,64.73, 3.68 ,138.1295333,4.125
23,22-06-2012," 1,522,043 ",0,71.82, 3.63 ,138.1629,4.125
23,29-06-2012," 1,451,782 ",0,64.23, 3.58 ,138.1962667,4.125
23,6/7/2012," 1,545,370 ",0,70.86, 3.54 ,138.2296333,4.156
23,13-07-2012," 1,384,922 ",0,69.19, 3.56 ,138.263,4.156
23,20-07-2012," 1,381,339 ",0,71.13, 3.61 ,138.2331935,4.156
23,27-07-2012," 1,322,932 ",0,69.31, 3.70 ,138.2033871,4.156
23,3/8/2012," 1,416,926 ",0,71.51, 3.70 ,138.1735806,4.156
23,10/8/2012," 1,436,312 ",0,71.12, 3.77 ,138.1437742,4.156
23,17-08-2012," 1,510,131 ",0,69.97, 3.84 ,138.1857097,4.156
23,24-08-2012," 1,702,221 ",0,64.63, 3.87 ,138.2814516,4.156
23,31-08-2012," 1,577,469 ",0,68.34, 3.88 ,138.3771935,4.156
23,7/9/2012," 1,427,162 ",1,66.74, 3.92 ,138.4729355,4.156
23,14-09-2012," 1,279,042 ",0,61.37, 3.99 ,138.5673,4.156
23,21-09-2012," 1,338,628 ",0,56.8, 4.06 ,138.6534,4.156
23,28-09-2012," 1,319,035 ",0,53.71, 4.02 ,138.7395,4.156
23,5/10/2012," 1,464,617 ",0,56.65, 4.03 ,138.8256,4.145
23,12/10/2012," 1,412,925 ",0,48.1, 4.03 ,138.9117,4.145
23,19-10-2012," 1,363,156 ",0,47.89, 4.00 ,138.8336129,4.145
23,26-10-2012," 1,347,455 ",0,50.56, 3.92 ,138.7281613,4.145
24,5/2/2010," 1,388,726 ",0,22.43, 2.95 ,131.5279032,8.326
24,12/2/2010," 1,414,107 ",1,25.94, 2.94 ,131.5866129,8.326
24,19-02-2010," 1,385,362 ",0,31.05, 2.91 ,131.637,8.326
24,26-02-2010," 1,158,723 ",0,33.98, 2.91 ,131.686,8.326
24,5/3/2010," 1,412,387 ",0,36.73, 2.92 ,131.735,8.326
24,12/3/2010," 1,309,340 ",0,42.31, 2.94 ,131.784,8.326
24,19-03-2010," 1,222,511 ",0,46.09, 2.96 ,131.8242903,8.326
24,26-03-2010," 1,258,312 ",0,48.87, 2.96 ,131.863129,8.326
24,2/4/2010," 1,478,321 ",0,45.22, 2.96 ,131.9019677,8.211
24,9/4/2010," 1,379,580 ",0,62.06, 2.99 ,131.9408065,8.211
24,16-04-2010," 1,268,267 ",0,51.08, 3.01 ,131.9809,8.211
24,23-04-2010," 1,264,117 ",0,51.07, 3.02 ,132.0226667,8.211
24,30-04-2010," 1,259,877 ",0,51.48, 3.04 ,132.0644333,8.211
24,7/5/2010," 1,409,705 ",0,66.65, 3.10 ,132.1062,8.211
24,14-05-2010," 1,346,783 ",0,51.31, 3.11 ,132.152129,8.211
24,21-05-2010," 1,283,483 ",0,60.44, 3.10 ,132.2230323,8.211
24,28-05-2010," 1,473,868 ",0,69.59, 3.05 ,132.2939355,8.211
24,4/6/2010," 1,566,669 ",0,71.99, 3.01 ,132.3648387,8.211
24,11/6/2010," 1,375,458 ",0,64.84, 2.97 ,132.4357419,8.211
24,18-06-2010," 1,354,168 ",0,67.17, 2.94 ,132.4733333,8.211
24,25-06-2010," 1,399,074 ",0,74.9, 2.96 ,132.4976,8.211
24,2/7/2010," 1,563,388 ",0,71.12, 2.96 ,132.5218667,8.117
24,9/7/2010," 1,665,503 ",0,79.05, 2.94 ,132.5461333,8.117
24,16-07-2010," 1,418,697 ",0,76.56, 2.93 ,132.5667742,8.117
24,23-07-2010," 1,333,740 ",0,75.27, 2.92 ,132.5825806,8.117
24,30-07-2010," 1,387,518 ",0,75.91, 2.93 ,132.5983871,8.117
24,6/8/2010," 1,442,819 ",0,74.54, 2.94 ,132.6141935,8.117
24,13-08-2010," 1,384,244 ",0,74.17, 2.92 ,132.63,8.117
24,20-08-2010," 1,375,308 ",0,72.17, 2.91 ,132.6616129,8.117
24,27-08-2010," 1,350,059 ",0,67, 2.89 ,132.6932258,8.117
24,3/9/2010," 1,366,382 ",0,73.52, 2.86 ,132.7248387,8.117
24,10/9/2010," 1,474,499 ",1,67.11, 2.84 ,132.7564516,8.117
24,17-09-2010," 1,273,295 ",0,60.31, 2.85 ,132.7670667,8.117
24,24-09-2010," 1,169,413 ",0,64.3, 2.84 ,132.7619333,8.117
24,1/10/2010," 1,215,273 ",0,66.88, 2.84 ,132.7568,8.275
24,8/10/2010," 1,361,945 ",0,54.82, 2.90 ,132.7516667,8.275
24,15-10-2010," 1,300,807 ",0,52.83, 3.00 ,132.7633548,8.275
24,22-10-2010," 1,234,875 ",0,48.69, 3.05 ,132.8170968,8.275
24,29-10-2010," 1,244,926 ",0,57.29, 3.06 ,132.8708387,8.275
24,5/11/2010," 1,285,358 ",0,42.2, 3.05 ,132.9245806,8.275
24,12/11/2010," 1,312,877 ",0,41.76, 3.07 ,132.9783226,8.275
24,19-11-2010," 1,277,151 ",0,45.63, 3.14 ,132.9172,8.275
24,26-11-2010," 1,779,277 ",1,41.92, 3.19 ,132.8369333,8.275
24,3/12/2010," 1,413,303 ",0,37.08, 3.20 ,132.7566667,8.275
24,10/12/2010," 1,593,013 ",0,27.11, 3.26 ,132.6764,8.275
24,17-12-2010," 1,663,526 ",0,27.99, 3.30 ,132.6804516,8.275
24,24-12-2010," 2,386,016 ",0,27.74, 3.31 ,132.7477419,8.275
24,31-12-2010," 1,208,600 ",1,25.9, 3.34 ,132.8150323,8.275
24,7/1/2011," 1,178,642 ",0,30.72, 3.35 ,132.8823226,8.252
24,14-01-2011," 1,167,740 ",0,22.41, 3.37 ,132.9510645,8.252
24,21-01-2011," 1,107,170 ",0,23.69, 3.39 ,133.0285161,8.252
24,28-01-2011," 1,126,921 ",0,17.91, 3.40 ,133.1059677,8.252
24,4/2/2011," 1,225,182 ",0,23.83, 3.40 ,133.1834194,8.252
24,11/2/2011," 1,341,241 ",1,26.51, 3.42 ,133.260871,8.252
24,18-02-2011," 1,360,150 ",0,34.04, 3.42 ,133.3701429,8.252
24,25-02-2011," 1,235,121 ",0,26.09, 3.45 ,133.4921429,8.252
24,4/3/2011," 1,346,995 ",0,31.36, 3.61 ,133.6141429,8.252
24,11/3/2011," 1,253,219 ",0,39.51, 3.75 ,133.7361429,8.252
24,18-03-2011," 1,168,397 ",0,43.39, 3.80 ,133.8492258,8.252
24,25-03-2011," 1,158,693 ",0,36.88, 3.79 ,133.9587419,8.252
24,1/4/2011," 1,163,803 ",0,35.73, 3.81 ,134.0682581,8.212
24,8/4/2011," 1,273,670 ",0,44.7, 3.90 ,134.1777742,8.212
24,15-04-2011," 1,245,577 ",0,52.36, 3.98 ,134.2784667,8.212
24,22-04-2011," 1,372,485 ",0,46, 4.06 ,134.3571,8.212
24,29-04-2011," 1,197,761 ",0,60.48, 4.12 ,134.4357333,8.212
24,6/5/2011," 1,339,630 ",0,55.75, 4.19 ,134.5143667,8.212
24,13-05-2011," 1,311,950 ",0,58.49, 4.21 ,134.593,8.212
24,20-05-2011," 1,234,282 ",0,59.84, 4.20 ,134.6803871,8.212
24,27-05-2011," 1,311,154 ",0,65.74, 4.13 ,134.7677742,8.212
24,3/6/2011," 1,554,838 ",0,73.12, 4.07 ,134.8551613,8.212
24,10/6/2011," 1,373,842 ",0,70.02, 4.03 ,134.9425484,8.212
24,17-06-2011," 1,320,359 ",0,64.34, 3.99 ,135.0837333,8.212
24,24-06-2011," 1,304,851 ",0,68.88, 3.96 ,135.2652667,8.212
24,1/7/2011," 1,445,597 ",0,70.27, 3.92 ,135.4468,8.358
24,8/7/2011," 1,567,340 ",0,72.56, 3.89 ,135.6283333,8.358
24,15-07-2011," 1,356,939 ",0,74.43, 3.92 ,135.7837419,8.358
24,22-07-2011," 1,357,672 ",0,79.29, 3.97 ,135.8738387,8.358
24,29-07-2011," 1,310,973 ",0,74.84, 4.00 ,135.9639355,8.358
24,5/8/2011," 1,417,617 ",0,74.64, 4.02 ,136.0540323,8.358
24,12/8/2011," 1,402,818 ",0,72.52, 4.00 ,136.144129,8.358
24,19-08-2011," 1,352,040 ",0,69.93, 3.94 ,136.183129,8.358
24,26-08-2011," 1,402,372 ",0,69.94, 3.91 ,136.2136129,8.358
24,2/9/2011," 1,196,105 ",0,68.14, 3.88 ,136.2440968,8.358
24,9/9/2011," 1,527,455 ",1,68.32, 3.93 ,136.2745806,8.358
24,16-09-2011," 1,227,536 ",0,65.56, 3.94 ,136.3145,8.358
24,23-09-2011," 1,232,376 ",0,60.61, 3.90 ,136.367,8.358
24,30-09-2011," 1,246,243 ",0,68, 3.86 ,136.4195,8.358
24,7/10/2011," 1,405,914 ",0,53.87, 3.78 ,136.472,8.454
24,14-10-2011," 1,333,315 ",0,60.21, 3.74 ,136.5150968,8.454
24,21-10-2011," 1,283,563 ",0,56.6, 3.76 ,136.5017742,8.454
24,28-10-2011," 1,307,143 ",0,48, 3.76 ,136.4884516,8.454
24,4/11/2011," 1,385,860 ",0,39.87, 3.74 ,136.475129,8.454
24,11/11/2011," 1,425,079 ",0,46.78, 3.72 ,136.4618065,8.454
24,18-11-2011," 1,297,536 ",0,48.17, 3.72 ,136.4666667,8.454
24,25-11-2011," 1,761,236 ",1,41.83, 3.69 ,136.4788,8.454
24,2/12/2011," 1,335,647 ",0,47.21, 3.67 ,136.4909333,8.454
24,9/12/2011," 1,529,616 ",0,42.3, 3.63 ,136.5030667,8.454
24,16-12-2011," 1,624,994 ",0,36, 3.61 ,136.5335161,8.454
24,23-12-2011," 2,168,344 ",0,36.93, 3.59 ,136.5883871,8.454
24,30-12-2011," 1,363,973 ",1,33.45, 3.57 ,136.6432581,8.454
24,6/1/2012," 1,251,582 ",0,32.86, 3.59 ,136.698129,8.659
24,13-01-2012," 1,155,594 ",0,36.5, 3.67 ,136.753,8.659
24,20-01-2012," 1,151,994 ",0,25.73, 3.71 ,136.8564194,8.659
24,27-01-2012," 1,057,290 ",0,31.92, 3.74 ,136.9598387,8.659
24,3/2/2012," 1,249,697 ",0,38.61, 3.80 ,137.0632581,8.659
24,10/2/2012," 1,403,461 ",1,33.82, 3.83 ,137.1666774,8.659
24,17-02-2012," 1,326,370 ",0,33.92, 3.87 ,137.2583103,8.659
24,24-02-2012," 1,303,233 ",0,37.35, 3.92 ,137.3411034,8.659
24,2/3/2012," 1,213,994 ",0,35.36, 3.98 ,137.4238966,8.659
24,9/3/2012," 1,325,836 ",0,41.5, 4.02 ,137.5066897,8.659
24,16-03-2012," 1,239,299 ",0,48.68, 4.02 ,137.5843871,8.659
24,23-03-2012," 1,221,724 ",0,59.51, 4.05 ,137.6552903,8.659
24,30-03-2012," 1,230,106 ",0,47.28, 4.10 ,137.7261935,8.659
24,6/4/2012," 1,524,734 ",0,45.25, 4.14 ,137.7970968,8.983
24,13-04-2012," 1,285,784 ",0,48.65, 4.19 ,137.868,8.983
24,20-04-2012," 1,208,654 ",0,61.05, 4.17 ,137.9230667,8.983
24,27-04-2012," 1,194,335 ",0,49.26, 4.16 ,137.9781333,8.983
24,4/5/2012," 1,306,552 ",0,52.14, 4.12 ,138.0332,8.983
24,11/5/2012," 1,355,392 ",0,58.7, 4.06 ,138.0882667,8.983
24,18-05-2012," 1,298,810 ",0,63.1, 4.03 ,138.1065806,8.983
24,25-05-2012," 1,407,898 ",0,65.79, 3.98 ,138.1101935,8.983
24,1/6/2012," 1,467,722 ",0,71.79, 3.92 ,138.1138065,8.983
24,8/6/2012," 1,406,313 ",0,59.93, 3.87 ,138.1174194,8.983
24,15-06-2012," 1,364,446 ",0,68.28, 3.79 ,138.1295333,8.983
24,22-06-2012," 1,434,710 ",0,72.29, 3.72 ,138.1629,8.983
24,29-06-2012," 1,428,870 ",0,70.4, 3.67 ,138.1962667,8.983
24,6/7/2012," 1,645,098 ",0,77.18, 3.65 ,138.2296333,8.953
24,13-07-2012," 1,405,476 ",0,75.36, 3.69 ,138.263,8.953
24,20-07-2012," 1,394,299 ",0,76.42, 3.73 ,138.2331935,8.953
24,27-07-2012," 1,307,339 ",0,73.62, 3.82 ,138.2033871,8.953
24,3/8/2012," 1,440,374 ",0,73.26, 3.82 ,138.1735806,8.953
24,10/8/2012," 1,497,055 ",0,75.53, 3.86 ,138.1437742,8.953
24,17-08-2012," 1,397,971 ",0,72.87, 3.96 ,138.1857097,8.953
24,24-08-2012," 1,303,727 ",0,68.13, 4.00 ,138.2814516,8.953
24,31-08-2012," 1,344,559 ",0,71.18, 4.03 ,138.3771935,8.953
24,7/9/2012," 1,477,135 ",1,72.81, 4.08 ,138.4729355,8.953
24,14-09-2012," 1,242,910 ",0,64.28, 4.09 ,138.5673,8.953
24,21-09-2012," 1,261,158 ",0,61.25, 4.20 ,138.6534,8.953
24,28-09-2012," 1,259,278 ",0,58.86, 4.16 ,138.7395,8.953
24,5/10/2012," 1,416,721 ",0,60.35, 4.15 ,138.8256,8.693
24,12/10/2012," 1,416,301 ",0,51.64, 4.19 ,138.9117,8.693
24,19-10-2012," 1,255,415 ",0,52.59, 4.15 ,138.8336129,8.693
24,26-10-2012," 1,307,182 ",0,55.16, 4.07 ,138.7281613,8.693
25,5/2/2010," 677,232 ",0,21.1, 2.78 ,204.2471935,8.187
25,12/2/2010," 583,364 ",1,19.64, 2.77 ,204.3857472,8.187
25,19-02-2010," 676,261 ",0,24.16, 2.75 ,204.4321004,8.187
25,26-02-2010," 628,517 ",0,29.16, 2.75 ,204.4630869,8.187
25,5/3/2010," 665,750 ",0,29.45, 2.78 ,204.4940734,8.187
25,12/3/2010," 660,620 ",0,40.05, 2.82 ,204.5250598,8.187
25,19-03-2010," 659,796 ",0,45, 2.84 ,204.3782258,8.187
25,26-03-2010," 696,688 ",0,45.84, 2.85 ,204.201755,8.187
25,2/4/2010," 822,486 ",0,47.2, 2.85 ,204.0252842,7.856
25,9/4/2010," 712,648 ",0,61.36, 2.87 ,203.8488134,7.856
25,16-04-2010," 715,312 ",0,52.16, 2.90 ,203.7307486,7.856
25,23-04-2010," 694,532 ",0,46.12, 2.90 ,203.6905586,7.856
25,30-04-2010," 706,924 ",0,50.97, 2.92 ,203.6503685,7.856
25,7/5/2010," 724,469 ",0,63.67, 2.97 ,203.6101784,7.856
25,14-05-2010," 698,074 ",0,50.27, 2.98 ,203.6133915,7.856
25,21-05-2010," 704,113 ",0,57.17, 2.96 ,203.8770235,7.856
25,28-05-2010," 792,443 ",0,69.31, 2.90 ,204.1406556,7.856
25,4/6/2010," 764,155 ",0,69.22, 2.85 ,204.4042877,7.856
25,11/6/2010," 737,163 ",0,63.68, 2.81 ,204.6679198,7.856
25,18-06-2010," 780,445 ",0,69.56, 2.78 ,204.670036,7.856
25,25-06-2010," 737,569 ",0,72.17, 2.81 ,204.5675459,7.856
25,2/7/2010," 759,408 ",0,66.42, 2.82 ,204.4650559,7.527
25,9/7/2010," 719,591 ",0,75.24, 2.79 ,204.3625658,7.527
25,16-07-2010," 726,998 ",0,73.43, 2.78 ,204.3571656,7.527
25,23-07-2010," 665,291 ",0,75.37, 2.77 ,204.4812188,7.527
25,30-07-2010," 682,124 ",0,71.99, 2.78 ,204.605272,7.527
25,6/8/2010," 699,464 ",0,71.79, 2.78 ,204.7293252,7.527
25,13-08-2010," 686,072 ",0,72.73, 2.81 ,204.8533784,7.527
25,20-08-2010," 724,500 ",0,71.81, 2.78 ,204.8217044,7.527
25,27-08-2010," 711,462 ",0,67.15, 2.76 ,204.7900305,7.527
25,3/9/2010," 685,700 ",0,71.17, 2.72 ,204.7583566,7.527
25,10/9/2010," 655,812 ",1,61.14, 2.70 ,204.7266827,7.527
25,17-09-2010," 628,990 ",0,60.13, 2.71 ,204.7513279,7.527
25,24-09-2010," 607,819 ",0,65.06, 2.71 ,204.8182126,7.527
25,1/10/2010," 658,640 ",0,57.56, 2.71 ,204.8850973,7.484
25,8/10/2010," 674,284 ",0,48.46, 2.76 ,204.951982,7.484
25,15-10-2010," 616,095 ",0,54.09, 2.87 ,205.0137637,7.484
25,22-10-2010," 661,644 ",0,46.73, 2.92 ,205.0627881,7.484
25,29-10-2010," 674,458 ",0,55.72, 2.92 ,205.1118126,7.484
25,5/11/2010," 696,315 ",0,38.8, 2.92 ,205.160837,7.484
25,12/11/2010," 713,250 ",0,40.68, 2.93 ,205.2098614,7.484
25,19-11-2010," 718,057 ",0,42.72, 3.00 ,205.0992811,7.484
25,26-11-2010," 1,115,241 ",1,43.43, 3.04 ,204.9621,7.484
25,3/12/2010," 885,573 ",0,32.41, 3.05 ,204.8249189,7.484
25,10/12/2010," 964,729 ",0,22.65, 3.11 ,204.6877378,7.484
25,17-12-2010," 1,047,708 ",0,21.6, 3.14 ,204.6321194,7.484
25,24-12-2010," 1,295,391 ",0,22.94, 3.14 ,204.6376731,7.484
25,31-12-2010," 623,093 ",1,25.89, 3.18 ,204.6432267,7.484
25,7/1/2011," 558,795 ",0,29, 3.19 ,204.6487803,7.343
25,14-01-2011," 572,361 ",0,18.3, 3.21 ,204.7026042,7.343
25,21-01-2011," 568,094 ",0,23.21, 3.23 ,205.0460497,7.343
25,28-01-2011," 600,449 ",0,18.92, 3.24 ,205.3894952,7.343
25,4/2/2011," 639,830 ",0,23.94, 3.23 ,205.7329407,7.343
25,11/2/2011," 615,667 ",1,21.18, 3.24 ,206.0763862,7.343
25,18-02-2011," 634,637 ",0,38.42, 3.25 ,206.3694701,7.343
25,25-02-2011," 570,816 ",0,28.36, 3.27 ,206.6424093,7.343
25,4/3/2011," 640,912 ",0,31.59, 3.43 ,206.9153485,7.343
25,11/3/2011," 599,828 ",0,36.73, 3.58 ,207.1882876,7.343
25,18-03-2011," 603,394 ",0,40.94, 3.63 ,207.4283845,7.343
25,25-03-2011," 616,324 ",0,38.51, 3.63 ,207.6553444,7.343
25,1/4/2011," 618,378 ",0,28.5, 3.64 ,207.8823043,7.287
25,8/4/2011," 648,606 ",0,42.11, 3.72 ,208.1092642,7.287
25,15-04-2011," 674,562 ",0,51.43, 3.82 ,208.3172811,7.287
25,22-04-2011," 756,588 ",0,45.87, 3.89 ,208.4779405,7.287
25,29-04-2011," 649,245 ",0,58.43, 3.96 ,208.6386,7.287
25,6/5/2011," 659,447 ",0,49.5, 4.05 ,208.7992595,7.287
25,13-05-2011," 684,783 ",0,60.1, 4.07 ,208.9599189,7.287
